x,y,z,time_norm,energy_norm,frame_index,time_s
-17.799835205078125,-7.9225616455078125,4.94683837890625,0.5494071146240987,0.6160129904747009,139,0.7413333333333333
-20.49658203125,-7.433197021484375,5.903022766113281,0.5533596837940563,0.5565500855445862,140,0.7466666666666667
-22.70135498046875,-6.8413848876953125,4.7197418212890625,0.5573122529640139,0.5184842348098755,141,0.752
-24.054153442382812,-6.1979522705078125,3.264270782470703,0.5612648221339713,0.5316292643547058,142,0.7573333333333333
-24.7791748046875,-5.0802001953125,1.5017547607421875,0.565217391303929,0.5629961490631104,143,0.7626666666666667
-25.675399780273438,-4.81683349609375,0.698486328125,0.5691699604738865,0.5980568528175354,144,0.768
-26.594970703125,-4.29736328125,1.386444091796875,0.573122529643844,0.5664659142494202,145,0.7733333333333333
-25.163848876953125,3.69061279296875,3.6420440673828125,0.5770750988138015,0.5247889161109924,146,0.7786666666666666
-18.417999267578125,13.695594787597656,6.602272033691406,0.5810276679837592,0.5261231064796448,147,0.784
-8.833480834960938,20.289764404296875,8.009651184082031,0.5849802371537166,0.4240480661392212,148,0.7893333333333333
-1.225372314453125,23.24810791015625,7.381923675537109,0.5889328063236742,0.4158593714237213,149,0.7946666666666666
2.33221435546875,21.648345947265625,6.211875915527344,0.5928853754936317,0.3727394938468933,150,0.8
0.9682769775390625,17.4364013671875,5.472568511962891,0.5968379446635893,0.3689343333244324,151,0.8053333333333333
-2.2149810791015625,13.315574645996094,4.424495697021484,0.6007905138335469,0.36332622170448303,152,0.8106666666666666
-1.051666259765625,14.038497924804688,4.16522216796875,0.6047430830035043,0.3876967132091522,153,0.816
1.1330718994140625,20.86310577392578,4.475730895996094,0.6086956521734619,0.392764151096344,154,0.8213333333333334
1.9767913818359375,26.75390625,4.359340667724609,0.6126482213434195,0.41670334339141846,155,0.8266666666666667
2.3231658935546875,28.433616638183594,2.2594070434570312,0.616600790513377,0.49604514241218567,156,0.832
1.9246673583984375,29.078811645507812,1.7568321228027344,0.6205533596833346,0.5401023626327515,157,0.8373333333333334
0.9353179931640625,28.47771453857422,3.033893585205078,0.6245059288532921,0.5371025204658508,158,0.8426666666666667
-2.803375244140625,25.992630004882812,3.3102760314941406,0.6284584980232496,0.5207979083061218,159,0.848
-8.218032836914062,23.49395751953125,1.103973388671875,0.6324110671932073,0.5161873698234558,160,0.8533333333333334
-10.584503173828125,24.755844116210938,-1.9605789184570312,0.6363636363631647,0.5040735602378845,161,0.8586666666666667
-6.4545440673828125,30.62701416015625,-2.70751953125,0.6403162055331223,0.5029595494270325,162,0.864
-0.771209716796875,36.210784912109375,-1.5105323791503906,0.6442687747030797,0.46442803740501404,163,0.8693333333333333
2.59002685546875,36.20024871826172,-1.4021415710449219,0.6482213438730374,0.3577257990837097,164,0.8746666666666667
2.586669921875,31.539100646972656,-3.1201171875,0.6521739130429949,0.2600342035293579,165,0.88
-1.792755126953125,24.859588623046875,-5.310573577880859,0.6561264822129524,0.45694631338119507,166,0.8853333333333333
-8.628311157226562,19.202957153320312,-5.931186676025391,0.66007905138291,0.5200841426849365,167,0.8906666666666667
-10.250228881835938,18.847854614257812,-5.851200103759766,0.6640316205528676,0.5483964681625366,168,0.896
-1.155181884765625,25.852272033691406,-7.441333770751953,0.6679841897228251,0.537477433681488,169,0.9013333333333333
9.491500854492188,32.366722106933594,-8.723896026611328,0.6719367588927826,0.5369195342063904,170,0.9066666666666666
17.37469482421875,34.234588623046875,-9.800853729248047,0.6758893280627402,0.5320980548858643,171,0.912
21.043853759765625,31.892539978027344,-11.984798431396484,0.6798418972326977,0.5324865579605103,172,0.9173333333333333
19.001724243164062,26.867050170898438,-14.976680755615234,0.6837944664026553,0.5197609066963196,173,0.9226666666666666
11.19622802734375,20.450225830078125,-18.020748138427734,0.6877470355726129,0.33331528306007385,174,0.928
-0.028106689453125,14.36077880859375,-20.94057846069336,0.6916996047425704,0.26587793231010437,175,0.9333333333333333
-2.1632843017578125,18.355308532714844,-20.319255828857422,0.6956521739125279,0.19639870524406433,176,0.9386666666666666
9.664581298828125,28.763839721679688,-17.544628143310547,0.6996047430824854,0.21190358698368073,177,0.944
22.366836547851562,33.663551330566406,-16.130306243896484,0.703557312252443,0.20674562454223633,178,0.9493333333333334
32.19227600097656,34.247901916503906,-16.12259292602539,0.7075098814224006,0.25314125418663025,179,0.9546666666666667
36.11289978027344,32.124176025390625,-16.803417205810547,0.711462450592358,0.2763839662075043,180,0.96
34.930633544921875,29.20465850830078,-16.190105438232422,0.7154150197623157,0.2767242193222046,181,0.9653333333333334
32.24560546875,28.178146362304688,-12.929988861083984,0.7193675889322731,0.2850496172904968,182,0.9706666666666667
30.223052978515625,27.415794372558594,-9.749011993408203,0.7233201581022307,0.24166277050971985,183,0.976
30.814926147460938,23.53899383544922,-8.413158416748047,0.7272727272721883,0.21129868924617767,184,0.9813333333333333
30.175384521484375,18.117752075195312,-8.630714416503906,0.7312252964421458,0.1897716522216797,185,0.9866666666666667
25.25738525390625,14.332138061523438,-9.342960357666016,0.7351778656121034,0.18655751645565033,186,0.992
16.493515014648438,12.097053527832031,-9.50020980834961,0.7391304347820609,0.19395187497138977,187,0.9973333333333333
6.690277099609375,11.27301025390625,-8.170631408691406,0.7430830039520184,0.18769848346710205,188,1.0026666666666666
